ID_Segmento,ANNO,NUM_INCIDENTI,MORTI,FERITI,LOCINC,INTNIN,FONDOST,LUNGHEZZA
1086007706,2017,1,0,1,1,7,1,244.935
1086018156,2016,2,0,2,1,1,1,44.515
1086018156,2018,2,0,3,1,1,1,44.515
1086018156,2021,2,0,5,1,1,1,44.515
1086905413,2018,1,0,1,5,8,1,49.505
1086905414,2020,1,0,1,5,3,1,1069.526
1086905418,2019,1,0,1,5,3,2,37.664
1087515464,2016,2,0,9,1,1,1,37.27
1087776174,2016,1,0,1,1,7,1,593.5110000000001
1087776174,2017,1,0,4,1,7,1,593.5110000000001
1087776174,2018,1,0,1,1,7,1,593.5110000000001
1087776174,2019,1,0,2,1,7,1,593.5110000000001
1087776174,2020,3,0,3,1,7,1,593.5110000000001
1087776174,2021,2,0,4,1,7,1,593.5110000000001
1089101957,2017,1,0,3,5,1,1,4.549
1089103438,2018,1,0,3,5,1,1,63.336
1089185730,2018,1,0,1,6,7,1,69.672
1089185731,2018,1,0,1,6,4,1,60.939
1089185731,2020,1,0,2,6,4,1,60.939
1089185739,2016,1,0,4,6,1,1,63.914
1089185740,2016,1,0,3,6,7,1,55.567
1089185743,2016,1,0,2,6,3,1,54.44200000000001
1089185743,2018,1,0,1,6,3,1,54.44200000000001
1089305397,2017,1,0,1,6,7,1,51.929
1089305397,2018,1,0,1,6,7,1,51.929
1089305400,2017,1,0,1,6,7,1,49.622
1089305400,2020,1,0,3,6,7,1,49.622
1089305405,2017,1,0,2,6,7,1,54.459
1089305406,2016,2,0,2,6,7,1,51.212
1089305407,2018,1,0,2,6,3,2,49.731
1089305408,2016,1,0,1,5,7,1,51.269000000000005
1089305410,2018,1,0,1,6,7,1,57.260000000000005
1089305411,2018,1,0,1,6,7,1,52.48
1089305411,2019,1,0,1,6,7,1,52.48
1089305412,2019,1,0,1,6,2,1,52.123
1089305422,2017,1,0,2,6,3,1,63.179
1089305422,2018,1,0,1,6,3,1,63.179
1089305423,2016,1,0,1,6,7,1,58.814
1089305424,2016,1,0,1,6,7,1,54.488
1089305425,2017,1,0,2,6,7,1,46.033
1089305427,2016,1,0,1,6,7,1,56.665
1089305428,2019,2,0,9,6,7,1,62.203
1089305430,2019,1,0,1,6,7,1,40.986
1089305431,2020,1,0,1,6,7,1,54.456
1089669672,2020,1,0,1,1,1,1,57.586
1089894838,2021,1,0,1,6,7,1,66.494
1089894839,2018,1,0,1,6,7,1,80.796
1090121214,2016,1,0,1,1,1,1,18.602
1090121214,2020,1,0,1,1,1,1,18.602
1090121214,2021,1,0,1,1,1,1,18.602
1090179253,2019,1,0,3,1,7,2,69.366
1090209379,2017,1,0,1,1,1,1,64.106
1090284006,2017,1,0,1,1,7,1,52.006
1090284008,2019,1,0,3,1,1,1,21.939
1090284008,2021,1,0,3,1,1,1,21.939
1090665450,2018,1,0,1,1,7,1,90.556
1090854897,2017,1,0,1,1,1,1,15.247
1091638694,2017,1,0,1,4,8,1,114.497
1091841653,2018,1,0,1,1,1,1,46.564
1091841657,2016,1,0,2,1,8,1,43.501
1091865827,2016,1,0,1,1,1,1,10.299
1092166226,2019,1,0,1,5,7,1,20.518
1092166230,2016,1,0,1,1,1,1,23.682
1092166230,2017,2,0,3,1,1,1,23.682
1092166231,2020,2,0,7,5,7,1,21.892
1092166235,2018,1,0,1,1,1,1,13.742
1092166235,2019,2,0,2,1,1,1,13.742
1092166235,2020,1,0,2,1,1,1,13.742
1092166235,2021,1,0,1,1,1,1,13.742
1092169651,2017,1,0,1,1,1,1,10.6
1092169651,2018,1,0,3,1,1,1,10.6
1092677977,2021,1,0,2,5,1,1,29.796
1092677978,2018,2,0,4,5,1,1,29.753
1092677978,2019,1,0,2,5,1,1,29.753
1092677978,2020,1,0,4,5,1,1,29.753
1092677981,2016,1,1,2,5,1,1,43.278000000000006
1092677981,2019,1,0,1,5,1,1,43.278000000000006
1093201639,2021,1,1,0,5,7,1,823.927
1093202188,2018,1,0,1,1,1,1,25.099
1093352628,2020,1,0,1,1,1,1,93.128
1093352628,2021,1,0,1,1,1,1,93.128
1093510340,2020,1,0,6,2,7,1,41.579
1093537898,2018,1,0,2,1,1,1,47.544
1095005735,2019,1,1,0,5,7,1,138.02
1095387837,2020,1,0,4,5,7,1,39.517
1095555128,2019,1,0,1,5,8,4,107.322
1095558209,2020,1,0,1,4,7,1,269.64500000000004
1095558213,2017,1,0,2,5,7,2,149.302
1095558215,2020,1,0,2,4,1,1,238.58000000000004
1095558218,2018,1,0,2,4,1,1,37.194
1095590459,2016,1,0,2,6,1,1,178.27100000000002
1095590459,2018,1,0,3,6,1,1,178.27100000000002
1096130298,2019,1,0,2,6,7,1,67.208
1096397449,2021,1,0,2,4,7,2,598.5699999999999
1096684000,2019,1,0,2,1,7,1,26.639
1096685785,2019,1,0,2,2,8,1,62.664
1096685786,2016,2,0,4,1,1,1,25.788
1096685786,2018,1,0,2,1,1,1,25.788
1096685786,2019,1,0,1,1,1,1,25.788
1096685787,2019,1,0,2,1,1,1,31.092
1096685787,2020,1,0,2,1,1,1,31.092
1096685787,2021,2,0,5,1,1,1,31.092
1096926687,2018,1,0,1,5,7,1,4.001
1097941118,2018,1,0,1,5,1,1,61.089
1098122095,2018,1,0,1,1,7,1,15.48
1098122095,2019,1,0,1,1,7,1,15.48
1098223635,2017,1,0,1,1,1,1,38.012
1098523241,2019,1,0,1,1,1,1,84.725
1098523241,2021,1,0,3,1,1,1,84.725
1098523263,2021,1,0,1,1,1,2,20.813
1098637034,2021,1,0,1,1,1,1,50.594
1098781511,2020,1,0,1,1,7,1,95.268
1098781513,2020,1,0,1,4,7,1,436.053
1098781515,2018,1,0,3,4,8,1,283.15399999999994
1099427789,2016,1,0,2,5,7,1,181.091
1099926346,2021,1,0,1,6,7,1,422.922
1100674662,2017,1,0,1,5,7,2,144.184
1100702328,2016,1,0,2,1,3,1,438.716
1100702328,2020,1,0,1,1,3,1,438.716
1101445139,2017,1,0,1,1,7,1,22.983
1101445139,2020,1,0,1,1,7,1,22.983
1101445141,2016,1,0,1,1,1,1,24.803
1101445141,2017,1,0,4,1,1,1,24.803
1101445141,2021,1,0,1,1,1,1,24.803
1101880038,2017,1,0,2,5,8,1,456.007
1101936251,2017,1,0,1,1,1,5,88.006
1101936254,2019,1,0,1,1,1,1,53.148
1101936256,2018,1,0,3,1,1,1,14.617
1101936256,2019,1,0,1,1,1,1,14.617
1101950255,2019,1,0,1,1,1,1,29.487
1101950256,2021,2,0,3,1,1,1,60.763
1101950257,2017,1,0,1,1,3,1,111.912
1101950257,2018,1,0,3,1,3,1,111.912
1101950257,2020,1,0,2,1,3,1,111.912
1101950258,2017,1,0,6,6,1,1,56.207
1102392161,2017,1,0,1,5,7,1,2685.897
1102392161,2018,1,1,0,5,7,1,2685.897
1102601444,2019,1,0,2,5,8,1,431.602
1102601444,2021,1,0,1,5,8,1,431.602
1102660575,2016,1,0,1,6,7,1,417.24
1102660576,2020,1,0,3,6,7,1,2740.054
1102661182,2020,1,0,4,1,1,1,68.141
1102694642,2017,2,0,5,5,3,1,75.80600000000001
1102694642,2018,5,0,8,5,3,1,75.80600000000001
1102694642,2019,1,0,1,5,3,1,75.80600000000001
1102937215,2019,1,0,1,1,3,1,47.237
1103212257,2017,1,0,3,1,5,1,11.811
1103212259,2018,1,0,1,1,3,1,32.129
1103212259,2020,1,0,2,1,3,1,32.129
1103212262,2019,1,0,2,1,3,1,35.785
1103212263,2019,2,0,4,1,3,1,4.213
1103229496,2018,1,0,1,1,5,1,10.239
1103229501,2016,1,0,1,1,3,1,23.211
1103229501,2020,1,0,2,1,3,1,23.211
1103229506,2016,1,0,2,1,7,1,29.096
1103310099,2016,1,0,1,1,7,1,13.476
1103599912,2016,1,0,3,5,7,1,869.3200000000003
1103859942,2018,2,0,8,7,7,1,204.997
1104114017,2017,1,0,1,1,1,1,214.51200000000003
1104114017,2021,1,0,3,1,1,1,214.51200000000003
1104114018,2017,1,0,1,1,7,1,90.667
1104123531,2018,1,0,1,1,1,1,11.026
1104123531,2019,2,0,3,1,1,1,11.026
1104123532,2016,1,0,1,1,1,1,62.078
1104123532,2019,2,0,3,1,1,1,62.078
1104123532,2020,1,0,1,1,1,1,62.078
1104123560,2017,1,0,1,1,8,2,353.52000000000004
1104133501,2016,1,0,1,1,1,1,25.164
1105258984,2019,1,0,1,6,7,1,47.489
1105452096,2016,1,0,1,1,7,1,512.2069999999999
1105452096,2017,1,0,1,1,7,1,512.2069999999999
1105452096,2019,1,0,1,1,7,1,512.2069999999999
1105452096,2020,2,0,2,1,7,1,512.2069999999999
1105607776,2016,1,0,1,1,3,1,16.479
1105768921,2016,1,0,1,1,2,1,47.282
1105787677,2018,1,0,2,5,7,2,77.984
1107064178,2017,1,0,1,2,7,1,176.899
1107330352,2017,2,0,3,1,7,1,195.875
1107330352,2018,3,0,4,1,7,1,195.875
1107330352,2019,3,0,3,1,7,1,195.875
1107330352,2020,1,0,1,1,7,1,195.875
1107335851,2016,1,0,2,1,1,2,10.521
1107437573,2021,1,0,1,1,7,1,18.509
1107439360,2018,1,0,2,1,7,1,27.51
1107651640,2019,1,0,1,1,1,1,34.071
1108973038,2017,1,0,1,4,3,1,63.062
1110232549,2021,1,0,1,1,7,1,40.58
1110384777,2018,1,0,2,1,7,1,19.919
1110384779,2021,1,0,1,1,2,1,14.657
1110604859,2017,1,0,1,5,7,1,44.868
1110604859,2021,1,0,4,5,7,1,44.868
1111200914,2016,1,0,3,1,1,1,74.509
1111200914,2020,2,0,3,1,1,1,74.509
1111200914,2021,1,0,1,1,1,1,74.509
1112300756,2018,1,0,1,1,7,1,88.103
1116038154,2018,1,0,1,5,3,1,27.908
1116038154,2019,1,0,1,5,3,1,27.908
1116076599,2020,1,0,2,5,7,2,910.1520000000002
1116874690,2018,4,0,11,6,7,1,537.438
1116874690,2019,7,0,11,6,7,1,537.438
1116874690,2020,3,0,7,6,7,1,537.438
1117564828,2018,1,0,3,1,1,1,103.369
1117569815,2018,2,0,4,1,3,1,101.062
1117569816,2017,1,0,1,1,2,1,64.68299999999999
1117860744,2018,1,0,1,5,1,1,31.272
1118107060,2020,1,0,2,1,7,1,17.389
1118107067,2019,1,0,2,1,1,1,28.639
1118107067,2020,1,0,1,1,1,1,28.639
1118107068,2017,1,0,1,1,1,1,30.251
1118107070,2016,1,0,1,1,1,1,25.821
1118127328,2020,1,0,4,5,7,2,68.826
1118687418,2020,1,0,1,2,8,2,1423.4670000000003
1118886205,2020,1,0,1,1,1,1,10.532
1118886205,2021,1,0,1,1,1,1,10.532
1118886206,2017,1,0,3,1,4,1,31.062
1118886206,2018,1,0,1,1,4,1,31.062
1118886206,2020,2,0,2,1,4,1,31.062
1118886206,2021,3,0,3,1,4,1,31.062
1119412262,2018,1,0,1,6,2,1,231.94
1121155545,2017,1,0,2,1,7,1,26.817
1121155545,2019,1,0,3,1,7,1,26.817
1121155545,2020,1,0,1,1,7,1,26.817
1121155545,2021,1,0,2,1,7,1,26.817
1121155546,2017,1,0,2,1,7,1,31.864
1121155546,2019,2,0,2,1,7,1,31.864
1121155546,2021,2,0,2,1,7,1,31.864
1121165541,2021,1,0,1,1,1,1,24.817
1121166944,2016,1,0,1,1,1,1,43.367
1121166948,2016,1,0,1,5,4,1,20.465000000000003
1121166948,2017,1,0,1,5,4,1,20.465000000000003
1121166948,2021,4,0,5,5,4,1,20.465000000000003
1121185420,2017,1,0,1,4,1,2,76.269
1121185421,2017,1,0,1,4,2,1,6.689
1121185434,2021,1,0,1,1,2,1,8.199
1121185444,2017,1,0,2,4,7,1,208.747
1121188600,2016,1,0,1,1,1,1,118.052
1121188601,2017,1,0,1,1,7,2,24.541
1121188602,2018,1,0,1,1,1,1,53.801
1121188602,2019,1,0,1,1,1,1,53.801
1121188603,2017,1,0,2,1,1,1,79.533
1121241522,2016,1,0,1,5,7,1,36.532
1121241522,2017,1,0,1,5,7,1,36.532
1121241522,2019,1,0,1,5,7,1,36.532
1121241525,2016,1,0,1,5,8,1,213.737
1122392689,2016,1,0,2,1,1,1,77.285
1122392689,2017,1,0,1,1,1,1,77.285
1122392689,2020,2,0,2,1,1,1,77.285
1122416212,2020,1,0,1,5,2,1,23.163
1122416214,2017,1,0,3,1,8,1,236.288
1122416214,2019,1,0,1,1,8,1,236.288
1122585244,2016,1,0,1,5,7,2,705.279
1122585244,2017,1,0,1,5,7,2,705.279
1122585244,2019,1,0,1,5,7,2,705.279
1123140157,2017,2,0,6,6,1,1,122.562
1123140157,2020,1,0,2,6,1,1,122.562
1123140157,2021,1,0,2,6,1,1,122.562
1123371859,2016,1,0,6,1,3,1,11.421
1123371860,2016,1,0,1,1,2,1,13.204
1123389328,2017,1,0,1,1,7,1,78.989
1123397533,2020,1,0,1,1,5,1,13.408
1123397533,2021,1,0,1,1,5,1,13.408
1123397543,2017,1,0,1,1,1,1,23.671
1123397543,2019,1,0,1,1,1,1,23.671
1123397550,2018,1,0,1,1,7,2,111.406
1123397569,2016,1,0,4,2,2,1,6.418
1123581334,2021,2,0,3,1,7,1,39.947
1123839532,2021,1,0,1,1,1,1,34.647
1123839534,2020,1,0,1,1,1,1,53.42
1123839544,2016,1,0,1,1,7,2,76.824
1123850133,2016,1,0,1,1,1,1,6.559
1123850133,2019,2,0,2,1,1,1,6.559
1123850134,2017,1,0,1,5,1,1,74.121
1123850134,2019,1,0,1,5,1,1,74.121
1123850135,2017,1,0,1,1,1,1,38.15
1123850135,2019,1,0,2,1,1,1,38.15
1123850136,2018,1,0,2,1,7,1,201.19
1123850137,2021,1,0,1,1,7,1,46.347
1123880798,2018,2,0,2,1,1,1,66.744
1123880798,2020,1,0,1,1,1,1,66.744
1123880798,2021,1,0,1,1,1,1,66.744
1123896592,2018,1,0,1,2,7,1,111.874
1124568218,2017,2,0,3,1,7,1,77.8
1124568218,2019,1,0,1,1,7,1,77.8
1125371883,2016,1,0,1,1,2,1,2.014
1125371883,2019,1,0,1,1,2,1,2.014
1125371892,2016,5,0,7,1,4,1,128.435
1125371892,2017,2,0,3,1,4,1,128.435
1125371892,2019,3,0,5,1,4,1,128.435
1125371892,2021,1,0,1,1,4,1,128.435
1125499744,2018,1,0,1,1,7,1,59.004
1125501035,2016,1,0,5,1,1,1,15.038
1125501035,2021,1,0,1,1,1,1,15.038
1125501037,2017,1,0,3,1,1,1,42.975
1125508131,2019,1,0,1,1,1,1,17.875
1125792367,2016,8,0,9,1,7,1,47.0
1125792367,2021,1,0,1,1,7,1,47.0
1125815268,2019,2,0,2,1,2,1,28.003
1125815268,2021,1,0,1,1,2,1,28.003
1125849958,2019,1,0,2,5,7,1,39.433
1126935707,2017,1,0,1,5,8,2,951.934
1127501779,2019,1,1,2,5,8,1,479.988
1128073071,2020,1,0,1,5,7,1,387.045
1130684812,2019,2,0,2,1,7,1,120.149
1130684813,2020,3,0,4,1,7,1,146.124
1130877340,2016,1,0,1,6,7,1,370.593
1130877340,2017,2,0,3,6,7,1,370.593
1130877340,2019,2,0,3,6,7,1,370.593
1130877340,2021,1,0,1,6,7,1,370.593
1131520468,2019,1,0,1,1,7,1,81.282
1131988612,2019,2,0,2,5,7,1,102.976
1131988615,2016,1,0,1,5,7,2,25.91
1131988615,2017,1,0,5,5,7,2,25.91
1131988615,2018,1,0,1,5,7,2,25.91
1131988615,2020,1,0,1,5,7,2,25.91
1132937527,2019,2,0,2,2,1,1,41.174
1132937528,2019,1,0,3,1,1,1,4.835
1132937531,2021,1,0,1,5,7,1,79.046
1134378230,2019,1,0,1,1,1,1,1371.415
1134384464,2021,1,0,1,5,7,1,168.131
1134928129,2016,1,0,2,2,1,1,9.288
1134928129,2021,1,0,2,2,1,1,9.288
1135075613,2020,1,0,1,1,1,1,14.984
1135075613,2021,2,0,2,1,1,1,14.984
1135075617,2018,1,0,1,1,7,1,32.456
1135079810,2016,1,0,2,1,4,1,11.456
1135079810,2017,1,0,1,1,4,1,11.456
1135079810,2018,1,0,1,1,4,1,11.456
1135715459,2019,1,0,1,1,7,1,14.535
1135818586,2020,1,0,2,4,8,1,709.933
1137097056,2019,1,0,1,1,7,1,51.928
1137097056,2020,1,0,1,1,7,1,51.928
1137097056,2021,1,0,1,1,7,1,51.928
1137102728,2021,1,0,2,5,7,1,2216.3880000000004
1137577500,2017,1,0,1,1,1,1,56.326
1137577500,2018,1,0,1,1,1,1,56.326
1137577500,2020,2,0,2,1,1,1,56.326
1137577500,2021,1,0,1,1,1,1,56.326
1137581589,2018,1,0,1,1,7,1,14.585
1137581589,2019,1,0,2,1,7,1,14.585
1137605122,2016,2,0,2,1,7,1,82.185
1137605123,2017,1,0,1,1,1,1,76.262
1137605123,2018,1,0,1,1,1,1,76.262
1137605123,2019,1,0,1,1,1,1,76.262
1137605123,2020,2,0,2,1,1,1,76.262
1137605123,2021,1,0,1,1,1,1,76.262
1137605124,2017,1,0,2,1,7,1,82.311
1137605126,2021,1,0,1,1,7,1,13.95
1137605127,2021,1,0,2,1,3,1,6.086
1137625374,2017,2,0,3,5,7,1,264.951
1137625374,2019,1,0,1,5,7,1,264.951
1138010502,2018,1,0,1,1,1,2,72.986
1138476071,2019,1,0,2,4,7,1,200.794
1139030058,2017,1,0,2,6,1,1,10.956
1144095306,2018,1,0,1,5,7,1,144.08200000000002
1144095306,2019,1,0,2,5,7,1,144.08200000000002
1144662528,2016,1,0,1,1,1,1,2.562
1144662528,2021,1,0,1,1,1,1,2.562
1144679931,2016,2,0,4,6,7,1,1262.566
1144679931,2017,4,0,5,6,7,1,1262.566
1144679931,2018,1,0,1,6,7,1,1262.566
1144679931,2019,1,0,1,6,7,1,1262.566
1144679931,2020,2,0,3,6,7,1,1262.566
1144679932,2016,1,0,2,4,7,1,25.749
1144679932,2018,1,0,7,4,7,1,25.749
1144697445,2019,1,0,5,1,8,1,304.764
1144814029,2021,1,0,2,1,7,1,26.046
1144882918,2016,1,0,1,1,7,1,19.157
1145166344,2016,2,0,2,1,3,1,225.479
1145166344,2018,2,0,2,1,3,1,225.479
1145166344,2020,1,0,4,1,3,1,225.479
1145166344,2021,1,0,1,1,3,1,225.479
1147023916,2016,1,0,1,5,7,1,3.282
1147023916,2017,4,0,6,5,7,1,3.282
1147023916,2018,4,0,8,5,7,1,3.282
1147023916,2019,4,0,15,5,7,1,3.282
1147023916,2020,3,0,6,5,7,1,3.282
1147023916,2021,2,0,4,5,7,1,3.282
1147023917,2016,1,0,7,5,1,1,551.0609999999999
1147023918,2017,1,0,2,5,1,1,20.781
1147023918,2020,1,0,2,5,1,1,20.781
1147023919,2016,1,0,3,5,1,1,26.284
1147023920,2017,3,0,6,5,1,1,23.711
1147023920,2018,1,0,2,5,1,1,23.711
1147023920,2020,3,1,8,5,1,1,23.711
1147023923,2020,2,0,4,5,1,1,35.496
1147023925,2020,1,0,2,5,1,2,23.165
1147027559,2017,1,0,1,1,7,1,19.186
1147027562,2016,1,2,0,5,7,1,24.294
1147027562,2020,1,0,2,5,7,1,24.294
1147027563,2018,1,0,1,1,1,1,19.399
1147027563,2020,1,0,2,1,1,1,19.399
1147091598,2018,2,0,2,1,3,1,12.389
1147355200,2017,1,0,1,1,8,1,28.862
1147355200,2020,1,0,1,1,8,1,28.862
1147355249,2020,1,0,1,1,7,1,119.7
1147371813,2021,1,0,1,6,8,1,45.903
1147416636,2021,1,1,0,1,7,2,70.665
1147744225,2019,2,0,2,1,1,1,20.439
1147744226,2021,1,0,1,1,7,1,82.452
1147744227,2020,1,0,1,1,7,1,103.612
1147828962,2017,1,0,1,1,3,1,114.078
1147838275,2016,4,0,7,5,1,1,20.243
1147838275,2018,1,0,1,5,1,1,20.243
1147842562,2019,1,0,3,5,7,1,709.061
1147842563,2016,2,0,3,5,8,1,15.302
1147842563,2020,1,0,2,5,8,1,15.302
1147854411,2019,1,0,1,5,8,1,835.28
1147854421,2019,1,0,3,5,2,1,19.669
1147859669,2020,1,0,3,1,1,1,21.735
1147859672,2020,1,0,1,8,1,1,10.011
1147866731,2019,1,0,1,5,7,1,19.338
1147870085,2018,1,0,2,1,1,1,14.463
1147870085,2019,1,0,1,1,1,1,14.463
1147906241,2017,1,0,3,6,3,1,160.534
1147906241,2018,1,0,1,6,3,1,160.534
1147906244,2017,1,0,5,6,7,1,26.389
1147906244,2019,1,0,1,6,7,1,26.389
1147906244,2020,2,0,5,6,7,1,26.389
1147906244,2021,1,0,1,6,7,1,26.389
1147906247,2018,1,0,1,6,3,2,6.816
1147909078,2016,1,0,1,5,8,1,1534.7289999999998
1147909078,2020,2,0,3,5,8,1,1534.7289999999998
1147909078,2021,2,0,2,5,8,1,1534.7289999999998
1147909079,2018,1,0,6,5,1,1,19.106
1147909079,2019,1,0,5,5,1,1,19.106
1147909079,2021,1,0,2,5,1,1,19.106
1147909089,2016,1,0,1,5,1,1,16.366
1147909089,2018,1,0,2,5,1,1,16.366
1147943062,2020,1,0,3,5,8,1,611.467
1147954235,2016,1,1,0,5,8,1,47.775
1147966673,2017,1,0,1,1,2,1,9.102
1147977188,2016,1,0,1,1,7,1,434.211
1147977188,2018,1,0,1,1,7,1,434.211
1147980515,2019,1,0,2,6,1,2,26.779
1148132827,2019,1,0,1,1,2,1,2.478
1148134237,2021,1,0,2,1,8,1,87.671
1148137733,2019,1,0,1,1,2,1,13.628
1148148140,2016,1,0,1,4,1,1,20.863
1148156551,2017,1,0,1,4,1,2,44.389
1148156553,2018,1,0,1,4,7,1,11.998
1148156553,2020,2,0,3,4,7,1,11.998
1148156553,2021,1,0,1,4,7,1,11.998
1148164039,2016,2,0,6,1,1,1,5.401
1148164039,2017,1,0,1,1,1,1,5.401
1148164039,2018,3,0,5,1,1,1,5.401
1148164039,2019,2,0,3,1,1,1,5.401
1148164039,2020,1,0,2,1,1,1,5.401
1148164039,2021,2,0,2,1,1,1,5.401
1148172939,2020,1,0,1,1,1,1,41.042
1148172941,2020,1,0,1,1,2,1,28.999
1148179658,2019,1,0,1,1,2,1,16.803
1148182485,2016,1,0,1,1,2,2,4.226
1148183680,2017,1,0,1,1,1,1,18.475
1148184407,2021,2,0,4,1,1,1,15.312
1148190549,2018,1,0,1,1,3,1,16.219
1148190550,2016,1,0,1,1,4,1,16.083
1148190550,2018,1,0,3,1,4,1,16.083
1148190550,2021,1,0,1,1,4,1,16.083
1148192927,2019,1,0,1,3,3,1,3.793
1148192927,2021,1,0,3,3,3,1,3.793
1148413793,2016,1,0,1,5,4,2,13.293
1148414851,2021,1,0,1,5,7,1,218.948
1148464320,2017,1,0,1,5,8,1,124.632
1148986719,2021,1,0,4,1,2,1,3.914
1149185996,2017,1,0,4,1,1,1,4.599
1149185996,2018,1,0,3,1,1,1,4.599
1149185997,2018,1,0,1,1,7,2,133.873
1150139019,2021,1,0,1,2,1,1,156.458
1150139025,2018,1,0,1,1,1,1,16.495
1150218240,2017,1,0,1,6,7,1,24.05
1150987374,2021,3,0,3,1,1,1,36.135000000000005
1151270325,2016,1,0,1,1,1,1,128.184
1151270325,2017,1,0,2,1,1,1,128.184
1151270325,2020,1,0,1,1,1,1,128.184
1152230580,2016,1,0,2,1,10,1,19.15
1152230607,2018,1,0,1,1,2,1,18.483
1152713994,2016,1,0,1,1,7,1,58.455
1152728507,2019,3,0,4,5,7,1,838.461
1152728507,2021,1,0,2,5,7,1,838.461
1152762496,2019,1,0,1,1,7,1,102.149
1152762497,2021,1,0,2,1,1,1,37.392
1152762559,2019,2,0,2,1,1,1,58.143
1152762560,2021,1,0,1,1,7,1,65.163
1152762597,2018,1,0,2,1,1,1,115.2
1152762597,2020,1,0,1,1,1,1,115.2
1152786254,2016,1,0,3,5,7,1,964.219
1152786254,2017,2,0,3,5,7,1,964.219
1152993948,2020,1,0,2,1,1,1,19.345
1153024234,2020,1,0,1,1,7,1,13.09
1153578861,2019,1,0,4,6,1,1,372.3889999999999
1154069966,2016,1,0,1,1,5,1,19.138
1154069966,2021,1,0,1,1,5,1,19.138
1154312480,2020,1,0,2,1,1,1,32.318
1154312480,2021,1,0,1,1,1,1,32.318
1154319927,2017,1,0,2,2,4,1,14.088
1154724999,2017,1,0,1,5,7,1,83.36
1155817860,2016,1,0,5,4,8,1,548.954
1155817885,2017,1,0,1,6,7,1,1061.459
1156000162,2016,1,0,4,1,7,1,6.422
1156000162,2017,1,0,1,1,7,1,6.422
1156000163,2017,2,0,3,1,1,1,35.441
1156000163,2018,1,0,1,1,1,1,35.441
1156000163,2019,1,0,1,1,1,1,35.441
1156881876,2018,1,0,2,1,2,5,3.538
1156885696,2016,1,0,1,1,2,1,9.238
1156885697,2017,1,0,1,1,2,1,2.6950000000000003
1156885697,2020,1,0,1,1,2,1,2.6950000000000003
1156885697,2021,1,0,4,1,2,1,2.6950000000000003
1156886809,2016,1,0,1,1,7,2,3.082
1156912073,2017,1,0,1,1,2,1,12.917
1156912353,2018,1,0,1,5,2,1,5.983
1156916170,2017,1,0,2,3,2,1,10.944
1156918312,2018,1,0,1,1,3,2,7.142
1156919005,2019,1,0,1,5,7,1,145.802
1157016541,2017,1,0,1,6,8,1,13.328
1157857549,2016,2,0,3,1,1,1,65.95400000000001
1157857549,2017,2,0,6,1,1,1,65.95400000000001
1157857549,2018,2,0,4,1,1,1,65.95400000000001
1157857549,2020,1,0,2,1,1,1,65.95400000000001
1157857549,2021,2,0,2,1,1,1,65.95400000000001
1157857550,2016,1,0,2,1,7,1,92.423
1157857550,2017,1,0,1,1,7,1,92.423
1157857550,2018,1,0,2,1,7,1,92.423
1157857552,2018,1,0,1,1,7,1,235.702
1158105471,2017,1,0,2,1,7,1,9.168
1158105471,2019,1,0,1,1,7,1,9.168
1158105471,2020,1,0,2,1,7,1,9.168
1158147444,2019,1,0,1,1,7,1,24.614
1158147444,2021,1,0,3,1,7,1,24.614
1158147446,2018,1,0,1,1,7,1,22.532
1158147447,2017,1,0,1,1,7,1,21.599
1158147447,2018,1,0,1,1,7,1,21.599
1158147448,2018,1,0,2,1,1,1,21.287000000000003
1158436962,2017,2,0,3,1,1,1,36.567
1158436962,2020,1,0,1,1,1,1,36.567
1158446136,2016,1,0,1,1,7,1,20.327
1158446136,2019,1,0,1,1,7,1,20.327
1158454406,2018,1,0,1,1,1,1,28.973
1158454406,2019,1,0,7,1,1,1,28.973
1158469776,2021,1,0,1,1,7,1,32.126
1158509168,2016,1,0,1,5,7,1,1006.485
1158665864,2017,1,0,1,1,1,1,5.029
1158677908,2017,1,0,1,1,3,1,44.408
1158677908,2021,2,0,7,1,3,1,44.408
1158686736,2019,1,0,3,4,7,1,50.487
1158686737,2018,1,0,1,1,7,1,220.418
1158686737,2019,2,0,4,1,7,1,220.418
1158686737,2021,2,0,3,1,7,1,220.418
1158692875,2019,1,0,2,1,7,1,25.453
1158707576,2016,1,0,1,1,2,1,5.298
1158707576,2020,1,0,1,1,2,1,5.298
1158723759,2019,1,0,1,6,2,1,15.554
1158725598,2021,1,0,2,1,2,1,9.329
1158725602,2017,1,0,2,1,7,1,102.846
1158725602,2020,1,0,1,1,7,1,102.846
1158747071,2019,1,0,1,1,2,1,1.81
1158755061,2017,1,0,1,1,1,1,5.865
1158755061,2018,1,0,1,1,1,1,5.865
1158755061,2019,1,0,1,1,1,1,5.865
1158755063,2016,1,0,1,1,1,1,8.073
1158770443,2018,1,0,3,5,3,1,19.749
1158770462,2017,1,1,0,5,7,1,2348.516
1158770466,2017,1,0,1,5,3,1,237.402
1158770480,2016,2,0,3,5,7,1,1404.48
1158770480,2017,1,0,5,5,7,1,1404.48
1158770480,2018,1,0,1,5,7,1,1404.48
1158770480,2021,1,0,2,5,7,1,1404.48
1158940237,2018,1,0,3,1,7,1,5.472
1159706698,2016,1,0,1,1,7,1,60.457
1159706698,2021,1,0,1,1,7,1,60.457
