ID_Segmento,ANNO,NUM_INCIDENTI,MORTI,FERITI,LOCINC,INTNIN,FONDOST,LUNGHEZZA,MAXSPEED
633881320,2021,1,0,3,2,8,1,216.122,50
633881325,2019,2,1,3,2,7,1,68.932,50
634813468,2018,1,0,1,5,7,1,342.73100000000005,90
635796043,2017,1,0,3,1,7,1,54.789,50
635796043,2019,4,0,12,1,7,1,54.789,50
635796043,2021,2,0,5,1,7,1,54.789,50
635936788,2017,1,0,1,1,1,1,61.867,50
637123171,2017,1,0,1,1,7,2,51.456,50
638133538,2020,1,0,1,6,7,1,1929.3540000000005,90
638133538,2021,1,0,1,6,7,1,1929.3540000000005,90
638133539,2016,2,0,3,6,7,1,44.309,90
638133539,2017,3,0,12,6,7,1,44.309,90
638133539,2018,1,0,2,6,7,1,44.309,90
638133539,2019,1,0,4,6,7,1,44.309,90
639321411,2018,1,0,1,5,7,2,215.137,90
639430426,2017,1,0,1,1,7,1,25.840000000000003,50
639430426,2018,1,0,1,1,7,1,25.840000000000003,50
640409110,2016,1,0,3,6,8,2,632.6369999999998,90
640504742,2020,1,0,2,6,3,1,41.688,90
640604161,2020,1,0,2,5,1,1,93.98,90
640604161,2021,1,0,4,5,1,1,93.98,90
640845943,2017,1,0,1,1,1,1,32.524,50
640845944,2018,2,0,3,1,1,1,129.71,50
640845946,2017,1,0,2,1,1,1,80.306,50
640845946,2021,1,0,1,1,1,1,80.306,50
641043701,2016,1,0,1,5,8,1,281.93,90
641813047,2021,1,0,1,1,7,1,14.738,50
642523078,2017,1,0,1,4,7,1,1136.574,90
643082854,2021,1,0,1,1,7,1,26.904,50
643396309,2016,1,1,0,2,3,1,408.443,50
643396317,2016,1,0,1,5,8,1,101.527,90
643435269,2019,1,0,1,1,7,1,15.621,50
643435270,2016,1,0,2,1,7,1,24.877,50
643435270,2017,1,0,2,1,7,1,24.877,50
645744084,2019,1,0,1,2,8,1,1831.719,50
647048379,2020,1,0,1,1,1,1,34.833,50
647218243,2021,1,0,2,1,1,1,165.81300000000002,50
647246046,2017,1,0,2,4,1,1,137.936,90
647516027,2018,1,0,1,1,7,1,143.893,50
647516028,2017,1,0,1,1,7,1,337.26699999999994,50
647516028,2019,1,0,1,1,7,1,337.26699999999994,50
647516028,2020,2,0,2,1,7,1,337.26699999999994,50
647516028,2021,1,0,1,1,7,1,337.26699999999994,50
647516031,2019,1,0,1,1,2,1,16.982,50
647516036,2016,1,0,1,6,2,1,780.548,90
647516036,2017,1,0,1,6,2,1,780.548,90
647516036,2019,1,0,2,6,2,1,780.548,90
647516037,2018,1,0,1,1,1,1,20.095,50
647516037,2019,2,0,6,1,1,1,20.095,50
647517820,2016,2,0,2,1,3,1,43.31,50
647517820,2020,1,0,1,1,3,1,43.31,50
647517820,2021,2,0,2,1,3,1,43.31,50
647517821,2019,1,0,1,1,4,1,25.987,50
647517822,2016,1,0,3,1,7,1,22.567,50
647517822,2017,2,0,3,1,7,1,22.567,50
647517822,2019,1,0,1,1,7,1,22.567,50
647519387,2016,2,0,2,1,2,1,10.436,50
647519387,2021,1,0,1,1,2,1,10.436,50
647769059,2019,1,0,2,1,7,1,15.64,50
647769060,2019,1,0,1,1,2,3,2.713,50
647769062,2017,1,0,1,1,3,1,5.023,50
647769062,2019,1,0,1,1,3,1,5.023,50
647769062,2021,1,0,1,1,3,1,5.023,50
647799188,2016,1,0,1,1,1,1,38.984,50
647799188,2018,1,0,1,1,1,1,38.984,50
647799188,2019,2,0,3,1,1,1,38.984,50
648830376,2018,1,0,2,1,5,1,13.639,50
648830376,2019,1,0,2,1,5,1,13.639,50
648830377,2021,1,1,1,5,7,1,45.78,90
648835815,2020,1,0,3,1,7,2,149.281,50
648835816,2017,1,0,1,5,1,1,31.161,90
648835816,2019,2,0,2,5,1,1,31.161,90
648875354,2016,1,0,3,1,1,1,8.777,50
648875354,2020,1,0,1,1,1,1,8.777,50
648875354,2021,1,0,1,1,1,1,8.777,50
648878088,2020,1,0,2,1,7,1,121.189,50
648878090,2018,1,0,2,1,3,1,17.572,50
648878093,2019,1,0,2,1,8,2,131.057,50
649223106,2016,1,0,2,1,3,1,187.504,50
649223108,2019,1,0,3,1,1,1,84.665,50
649223108,2021,1,0,1,1,1,1,84.665,50
649223113,2017,1,0,1,1,7,1,43.247,50
649223116,2021,1,0,1,1,7,1,32.027,50
649223120,2017,1,0,2,1,3,1,18.366,50
650200002,2018,1,0,2,8,8,1,33.498000000000005,90
650200002,2019,1,0,1,8,8,1,33.498000000000005,90
651824316,2016,1,1,6,5,3,1,623.836,90
652299498,2021,1,0,4,1,7,1,75.806,50
652939956,2016,4,0,5,1,7,1,310.747,50
652939956,2021,2,0,3,1,7,1,310.747,50
652939957,2017,1,0,1,1,4,1,15.903,50
652947844,2021,1,0,1,1,8,1,93.046,50
653154081,2016,4,0,5,1,7,1,298.195,50
653154081,2017,3,0,5,1,7,1,298.195,50
653154081,2018,5,0,8,1,7,1,298.195,50
653154081,2019,1,0,1,1,7,1,298.195,50
653154081,2020,1,0,1,1,7,1,298.195,50
653154081,2021,1,0,1,1,7,1,298.195,50
653154083,2020,1,0,1,1,2,1,32.919,50
653154085,2020,1,0,2,1,2,1,10.096,50
653154096,2017,1,0,3,1,7,1,9.999,50
653154096,2018,2,0,3,1,7,1,9.999,50
653154102,2016,1,0,1,1,3,1,9.534,50
653154102,2020,1,0,1,1,3,1,9.534,50
653261039,2016,1,0,2,1,2,1,1.332,50
653261039,2020,2,0,2,1,2,1,1.332,50
653261042,2017,1,0,1,1,3,1,12.367,50
653332867,2017,1,0,1,1,7,1,74.13000000000001,50
653332882,2019,1,0,2,1,7,1,141.111,50
653416972,2016,2,0,3,1,2,1,48.50300000000001,50
653416972,2017,1,0,1,1,2,1,48.50300000000001,50
653456858,2016,1,0,1,1,1,1,43.103,50
653456858,2021,1,0,2,1,1,1,43.103,50
653456859,2018,1,0,2,5,7,1,1027.504,90
653456859,2019,2,0,3,5,7,1,1027.504,90
653456859,2021,2,0,3,5,7,1,1027.504,90
653559074,2017,1,0,2,1,7,1,52.193,50
653559080,2016,1,0,1,1,2,1,16.65,50
653559081,2016,2,0,6,1,7,1,34.744,50
653559081,2019,1,0,1,1,7,1,34.744,50
653559082,2016,1,0,2,6,7,1,449.42,90
653559084,2017,1,0,1,1,7,1,138.674,50
653559084,2018,1,0,1,1,7,1,138.674,50
653559084,2021,1,0,1,1,7,1,138.674,50
653559088,2020,1,0,1,1,2,1,14.65,50
653559093,2016,3,0,5,1,1,1,17.768,50
653559093,2017,2,0,2,1,1,1,17.768,50
653559093,2018,2,0,2,1,1,1,17.768,50
653559093,2019,1,0,1,1,1,1,17.768,50
653559093,2020,2,0,2,1,1,1,17.768,50
653559093,2021,2,0,5,1,1,1,17.768,50
653559094,2018,1,0,1,1,1,1,46.908,50
653559094,2021,1,0,1,1,1,1,46.908,50
653559095,2018,1,0,1,1,7,2,30.632,50
653559098,2016,4,0,9,6,7,1,14.777,90
653559098,2017,1,0,1,6,7,1,14.777,90
653559098,2018,2,0,4,6,7,1,14.777,90
653559098,2019,1,0,1,6,7,1,14.777,90
653583335,2018,2,0,2,1,7,1,179.54399999999998,50
653583335,2019,1,0,2,1,7,1,179.54399999999998,50
653583335,2021,1,0,1,1,7,1,179.54399999999998,50
653583336,2017,1,0,1,1,1,1,90.779,50
653583336,2018,1,0,1,1,1,1,90.779,50
653583336,2019,2,0,2,1,1,1,90.779,50
653583339,2019,1,0,1,1,1,2,31.977,50
653583339,2021,1,0,1,1,1,2,31.977,50
653583340,2017,1,0,1,1,7,1,52.309,50
653583340,2018,1,0,1,1,7,1,52.309,50
653583340,2019,1,0,1,1,7,1,52.309,50
653762569,2021,1,0,1,1,7,1,33.97,50
653812340,2017,1,0,1,1,7,1,61.918,50
653812340,2019,2,0,2,1,7,1,61.918,50
653812340,2020,1,0,2,1,7,1,61.918,50
653812341,2016,1,0,1,1,4,1,12.016,50
653812341,2017,2,0,2,1,4,1,12.016,50
653812341,2018,1,0,1,1,4,1,12.016,50
653812341,2020,1,0,1,1,4,1,12.016,50
653812341,2021,2,0,2,1,4,1,12.016,50
653812342,2016,1,0,1,1,3,1,23.397,50
653812344,2020,1,0,1,1,3,1,61.062000000000005,50
653812344,2021,1,0,2,1,3,1,61.062000000000005,50
653812355,2016,1,0,1,1,3,1,17.954,50
653816846,2017,1,0,1,1,3,1,109.894,50
653816846,2018,1,0,1,1,3,1,109.894,50
654056457,2016,2,0,6,6,2,1,28.897,90
654056457,2017,3,0,5,6,2,1,28.897,90
654056457,2018,1,0,2,6,2,1,28.897,90
654056457,2021,3,0,4,6,2,1,28.897,90
654056459,2021,1,1,0,1,3,1,13.7,50
654060158,2017,2,0,5,1,3,1,32.91,50
654060158,2018,1,0,1,1,3,1,32.91,50
654242775,2016,2,0,4,6,7,1,32.712,90
654261083,2020,1,0,1,1,7,1,391.618,50
654298697,2021,1,0,1,1,1,1,8.356,50
654298700,2016,1,0,2,6,2,1,9.285,90
654298704,2017,1,0,1,1,2,1,12.54,50
654298709,2016,1,0,4,1,3,1,82.699,50
654298713,2019,1,0,2,1,7,1,12.233,50
654298715,2016,1,0,1,1,7,1,48.506,50
654298715,2021,2,0,2,1,7,1,48.506,50
654298716,2016,1,0,1,1,7,1,15.958,50
654298716,2017,1,0,2,1,7,1,15.958,50
654298716,2019,1,0,1,1,7,1,15.958,50
654298716,2021,1,0,1,1,7,1,15.958,50
654298717,2017,1,0,4,1,3,1,54.276,50
654298717,2018,3,0,3,1,3,1,54.276,50
654298717,2019,3,0,3,1,3,1,54.276,50
654298717,2020,1,0,1,1,3,1,54.276,50
654298718,2018,1,0,2,1,2,1,18.408,50
654298718,2020,1,0,2,1,2,1,18.408,50
654298720,2016,1,0,2,1,1,1,315.55600000000004,50
654298720,2020,1,0,2,1,1,1,315.55600000000004,50
654298721,2019,1,0,2,1,1,1,10.5,50
654298721,2020,1,0,1,1,1,1,10.5,50
654315453,2016,1,0,1,1,7,1,212.719,50
654315453,2017,5,0,6,1,7,1,212.719,50
654315453,2019,2,0,7,1,7,1,212.719,50
654315453,2020,1,0,1,1,7,1,212.719,50
654315453,2021,1,0,1,1,7,1,212.719,50
654315454,2018,1,0,1,1,5,1,13.188,50
654315454,2021,1,0,1,1,5,1,13.188,50
654315456,2018,1,0,1,1,3,1,54.011,50
654315463,2020,1,0,1,1,7,1,11.944,50
654315464,2017,1,0,1,1,7,1,67.302,50
654315467,2018,1,0,1,1,2,2,56.664,50
654315469,2018,1,0,1,1,2,1,80.995,50
654315470,2016,1,0,1,1,2,1,34.311,50
654315473,2016,2,0,2,1,3,1,16.312,50
654315473,2017,1,0,1,1,3,1,16.312,50
654315473,2018,2,0,2,1,3,1,16.312,50
654315473,2019,1,0,1,1,3,1,16.312,50
654315473,2020,1,0,1,1,3,1,16.312,50
654315473,2021,1,0,1,1,3,1,16.312,50
654324913,2020,1,0,1,1,7,1,25.391,50
654808867,2016,2,0,2,1,3,1,45.63,50
654808867,2017,3,0,7,1,3,1,45.63,50
654808867,2018,1,0,3,1,3,1,45.63,50
654808877,2016,1,0,1,1,3,1,58.633,50
654808877,2017,2,0,3,1,3,1,58.633,50
654808877,2019,4,0,7,1,3,1,58.633,50
654808877,2020,1,0,2,1,3,1,58.633,50
655695411,2016,1,0,2,1,4,1,116.596,50
655695411,2017,1,0,1,1,4,1,116.596,50
655695411,2018,1,0,2,1,4,1,116.596,50
655980943,2016,1,0,3,1,8,1,5.395,50
656244246,2021,1,0,2,1,1,1,53.508,50
656559081,2020,1,0,4,1,7,1,62.376,50
656580325,2016,1,0,2,1,3,1,82.68900000000001,50
656697333,2016,1,0,1,1,1,1,102.263,50
656697333,2021,1,0,2,1,1,1,102.263,50
656703370,2021,2,0,3,1,7,1,174.48000000000002,50
656709174,2016,1,0,1,5,7,1,515.912,90
656709174,2017,2,0,2,5,7,1,515.912,90
656709174,2018,1,0,1,5,7,1,515.912,90
656709174,2020,1,0,2,5,7,1,515.912,90
656709177,2016,1,0,2,2,8,1,811.685,50
656709177,2018,1,0,1,2,8,1,811.685,50
656709178,2019,1,0,1,2,7,1,52.273,50
656709180,2017,2,0,2,5,2,1,45.975,90
656709180,2020,1,0,1,5,2,1,45.975,90
656709182,2018,1,0,2,1,2,1,3.326,50
656709182,2020,1,0,1,1,2,1,3.326,50
656709182,2021,1,0,2,1,2,1,3.326,50
657695084,2019,1,0,2,1,3,1,152.701,50
658244674,2019,1,0,1,1,7,1,254.24,50
658725918,2021,2,0,2,1,7,1,77.567,50
658806943,2018,2,0,2,5,7,1,74.335,90
658806952,2016,3,0,11,5,7,1,46.711,90
658806952,2017,2,0,5,5,7,1,46.711,90
658806952,2019,3,0,5,5,7,1,46.711,90
658806952,2020,1,0,1,5,7,1,46.711,90
658806952,2021,1,0,2,5,7,1,46.711,90
658806960,2021,1,0,2,5,7,1,87.866,90
658864892,2017,1,0,2,1,3,1,47.046,50
658864892,2019,2,0,2,1,3,1,47.046,50
658864892,2020,1,0,2,1,3,1,47.046,50
658905568,2016,1,0,1,6,2,1,32.89,90
658905568,2019,2,0,4,6,2,1,32.89,90
658905569,2017,1,0,1,1,4,1,7.956,50
658905569,2020,1,0,1,1,4,1,7.956,50
658905570,2016,3,0,4,1,4,1,8.835,50
658905570,2017,3,0,3,1,4,1,8.835,50
658905570,2019,2,0,3,1,4,1,8.835,50
658905570,2020,1,0,3,1,4,1,8.835,50
659160784,2021,1,0,1,4,7,1,26.791,90
659160790,2020,1,0,1,1,7,1,13.635,50
659551881,2016,1,0,1,1,7,1,46.009,50
659551883,2018,1,0,1,1,7,1,282.47300000000007,50
659551900,2016,1,0,6,1,2,1,98.936,50
659572769,2019,1,0,1,1,3,1,43.506,50
659843751,2017,1,0,1,6,7,1,142.522,90
659843751,2018,1,0,4,6,7,1,142.522,90
659843751,2020,1,0,2,6,7,1,142.522,90
659843751,2021,1,1,0,6,7,1,142.522,90
659843752,2016,1,0,1,6,7,1,122.364,90
659843752,2017,2,0,3,6,7,1,122.364,90
659843752,2021,1,0,2,6,7,1,122.364,90
659911629,2016,1,0,1,4,2,1,39.952,90
660076288,2018,1,0,1,1,1,1,247.072,50
660076288,2021,1,0,1,1,1,1,247.072,50
660081015,2021,1,0,1,6,7,1,138.996,90
660220538,2017,2,0,3,1,1,1,508.245,50
660220538,2018,2,0,5,1,1,1,508.245,50
660220538,2020,1,0,1,1,1,1,508.245,50
660220538,2021,1,0,1,1,1,1,508.245,50
661006675,2016,1,0,2,5,3,1,153.85,90
661006675,2017,1,0,2,5,3,1,153.85,90
661006676,2017,1,0,2,1,2,1,48.236,50
661022673,2018,1,0,2,1,7,1,20.735,50
661090927,2020,1,0,1,1,7,1,16.602,50
661231075,2018,1,0,1,1,3,1,30.207,50
661231075,2019,1,0,1,1,3,1,30.207,50
661372650,2016,1,0,6,5,7,1,1648.212,90
661372651,2016,1,0,2,5,7,1,440.919,90
661845343,2019,1,0,1,1,3,1,22.92,50
662141702,2021,1,0,1,1,7,1,56.648,50
662469972,2017,1,0,1,5,8,2,323.58,90
662520975,2016,1,0,1,1,8,1,102.001,50
662520984,2016,1,0,1,5,8,1,533.1629999999999,90
662847124,2019,1,0,1,1,3,1,20.848,50
662847128,2021,1,0,1,1,10,1,55.27,50
662849219,2018,1,0,2,6,8,1,214.639,90
662955779,2016,1,0,1,1,7,1,9.109,50
663150497,2016,1,0,1,1,7,1,9.945,50
663150500,2020,1,0,2,8,3,1,154.621,90
663288352,2020,1,0,1,1,1,1,9.136,50
663288358,2020,1,0,1,3,2,2,26.844,50
663288373,2018,1,0,3,1,1,2,40.394,50
663300784,2017,2,0,4,5,7,1,40.228,90
663300784,2019,1,1,3,5,7,1,40.228,90
663300784,2021,1,0,4,5,7,1,40.228,90
663878167,2016,1,0,1,5,5,1,96.942,90
663938760,2016,1,0,3,6,3,1,71.621,90
663945513,2016,1,0,1,1,3,1,50.452,50
663945519,2019,1,0,1,6,7,1,193.803,90
664683024,2019,1,0,1,1,3,1,99.621,50
664683024,2020,2,0,2,1,3,1,99.621,50
665562747,2016,1,0,1,1,7,1,72.698,50
665606988,2017,1,0,1,5,1,1,7.973,90
665607533,2016,1,0,1,5,2,1,39.147,90
665607533,2019,1,0,3,5,2,1,39.147,90
665904968,2020,1,0,1,1,8,3,53.191,50
665931802,2020,1,0,1,4,7,1,210.25600000000003,90
665948943,2017,1,0,1,1,1,1,43.758,50
665953464,2016,1,0,2,1,4,1,23.417,50
665953464,2017,1,0,2,1,4,1,23.417,50
665953464,2018,1,0,2,1,4,1,23.417,50
665953464,2019,1,0,1,1,4,1,23.417,50
665953465,2017,3,0,4,1,1,1,23.37,50
665953465,2021,1,0,1,1,1,1,23.37,50
665953467,2016,1,0,1,1,1,1,55.905,50
665953467,2019,1,0,1,1,1,1,55.905,50
665953467,2020,3,0,5,1,1,1,55.905,50
665953467,2021,1,0,1,1,1,1,55.905,50
666299834,2016,1,0,2,5,1,1,124.846,90
666299834,2019,1,0,2,5,1,1,124.846,90
666453995,2018,2,0,5,5,7,1,22.597,90
666453995,2019,1,0,3,5,7,1,22.597,90
666453995,2020,1,0,1,5,7,1,22.597,90
666453995,2021,2,0,2,5,7,1,22.597,90
666454138,2018,1,0,1,5,4,1,38.991,90
666454138,2019,1,0,1,5,4,1,38.991,90
666455646,2019,1,0,2,1,1,1,7.955,50
666455646,2021,2,0,7,1,1,1,7.955,50
666670877,2016,4,0,5,1,7,1,80.666,50
666670877,2018,1,0,2,1,7,1,80.666,50
666670877,2021,2,0,2,1,7,1,80.666,50
666825115,2017,1,0,2,1,7,1,125.953,50
666974868,2016,1,0,1,1,3,1,10.149,50
666974869,2017,1,0,1,1,2,1,22.623,50
666974869,2019,2,0,2,1,2,1,22.623,50
666974871,2018,1,0,1,1,3,1,12.157,50
666974873,2019,1,0,1,1,4,1,8.034,50
667431722,2018,2,0,3,1,7,1,361.715,50
667434496,2016,1,0,3,6,1,2,101.128,90
667434502,2016,2,0,3,6,7,1,552.577,90
667496681,2018,1,1,0,6,7,1,312.653,90
667870450,2018,1,0,2,4,7,1,29.101,90
667870450,2021,1,0,3,4,7,1,29.101,90
667870473,2016,1,0,1,5,7,2,12.603,90
667870490,2019,1,0,1,2,8,1,387.592,50
667870490,2020,1,0,1,2,8,1,387.592,50
667870491,2016,1,0,2,5,7,1,234.304,90
667870491,2017,2,0,2,5,7,1,234.304,90
667870535,2017,1,0,1,5,7,1,74.42999999999999,90
667917302,2016,1,0,1,1,3,1,27.774,50
667917302,2018,1,0,1,1,3,1,27.774,50
667926630,2018,1,0,2,1,8,1,39.259,50
667926641,2016,1,0,3,6,7,1,40.669,90
667933499,2018,1,0,2,6,7,1,136.349,90
667933500,2017,3,0,3,6,7,1,282.312,90
667933500,2018,2,0,3,6,7,1,282.312,90
667933500,2020,1,0,2,6,7,1,282.312,90
667933500,2021,3,0,3,6,7,1,282.312,90
667933501,2017,1,0,1,5,8,1,262.217,90
667938055,2018,1,0,2,5,7,2,66.226,90
667938861,2016,1,0,1,6,8,1,64.261,90
667938863,2019,1,0,4,6,7,1,15.027,90
667941302,2016,1,0,1,5,7,1,34.815,90
667941302,2018,1,0,2,5,7,1,34.815,90
667941302,2020,1,0,3,5,7,1,34.815,90
667947119,2016,1,0,2,1,1,1,10.735,50
667947119,2019,1,0,1,1,1,1,10.735,50
667956973,2020,1,0,6,5,7,1,28.046,90
667956974,2019,1,0,2,5,1,1,36.288,90
667956974,2020,1,0,4,5,1,1,36.288,90
667956975,2020,1,0,1,5,7,1,399.4180000000001,90
667957576,2016,2,0,8,5,1,1,2219.656,90
667957576,2021,1,1,0,5,1,1,2219.656,90
667957577,2021,2,0,7,5,7,2,295.128,90
667958666,2016,2,0,7,5,1,1,235.587,90
667958666,2019,2,1,9,5,1,1,235.587,90
667958666,2020,1,0,4,5,1,1,235.587,90
667959473,2018,1,0,3,6,3,1,527.972,90
667959473,2019,1,0,1,6,3,1,527.972,90
667959473,2020,1,0,3,6,3,1,527.972,90
667959473,2021,4,0,9,6,3,1,527.972,90
667960160,2021,1,0,2,4,1,1,679.418,90
668050234,2019,1,0,1,1,5,1,9.82,50
668099439,2019,3,0,4,1,3,1,33.08,50
668338816,2019,1,0,1,1,8,1,569.0589999999999,50
668339529,2020,1,0,9,2,1,1,20.385,50
668504690,2018,1,0,1,1,1,1,441.95200000000006,50
668523128,2019,1,0,1,1,1,1,25.47,50
668548836,2017,1,0,1,1,3,1,32.496,50
669414260,2021,1,0,1,1,4,1,17.315,50
669414294,2017,1,1,0,5,7,1,8.933,90
669414294,2021,1,0,1,5,7,1,8.933,90
669553391,2020,1,0,1,1,3,1,47.327,50
669553412,2020,1,0,2,1,3,2,53.212,50
669553415,2017,1,0,2,1,3,2,36.386,50
669598796,2016,1,0,2,5,2,1,22.914,90
669598796,2020,1,0,1,5,2,1,22.914,90
670176363,2016,1,1,2,5,7,1,776.198,90
670176363,2017,2,0,3,5,7,1,776.198,90
670176363,2018,1,0,1,5,7,1,776.198,90
670176363,2019,1,0,2,5,7,1,776.198,90
670239498,2017,2,0,4,1,1,1,48.798,50
670239504,2016,1,0,1,4,7,2,68.08099999999999,90
670786536,2017,2,0,2,1,3,1,23.665,50
671239628,2021,1,0,1,1,5,1,8.454,50
671305176,2016,1,0,1,1,1,1,61.80199999999999,50
671305176,2019,1,0,1,1,1,1,61.80199999999999,50
671336026,2021,2,0,3,1,3,1,45.338,50
671342243,2021,1,0,1,1,7,1,19.163,50
672552832,2017,1,0,2,1,7,1,16.828,50
672696335,2016,1,0,2,1,4,1,8.987,50
673441904,2016,1,0,1,1,8,1,119.212,50
673896301,2016,1,0,1,1,1,1,61.397,50
673896301,2017,1,0,1,1,1,1,61.397,50
673896301,2018,1,0,1,1,1,1,61.397,50
673896301,2019,1,0,2,1,1,1,61.397,50
673896301,2021,2,0,3,1,1,1,61.397,50
674637459,2019,1,0,1,1,7,1,167.335,50
675020762,2018,1,1,0,1,7,1,34.56,50
675020762,2020,1,0,1,1,7,1,34.56,50
675310197,2016,1,0,1,1,1,1,271.903,50
675600045,2020,1,0,1,1,8,1,20.288,50
675667438,2017,1,0,2,1,1,1,0.704,50
675667438,2020,1,0,1,1,1,1,0.704,50
675667438,2021,1,0,1,1,1,1,0.704,50
675667439,2016,1,0,2,1,3,1,11.596,50
675667439,2018,1,0,3,1,3,1,11.596,50
675667439,2019,2,0,2,1,3,1,11.596,50
675667439,2020,2,0,4,1,3,1,11.596,50
675667439,2021,2,0,3,1,3,1,11.596,50
675670232,2019,1,0,3,1,5,1,48.671,50
675670233,2018,1,0,1,1,7,1,70.375,50
675677851,2019,2,0,2,1,3,1,161.63899999999998,50
675698972,2017,1,0,1,1,7,1,35.459,50
675713772,2016,1,0,1,1,1,1,128.692,50
675713775,2020,1,0,1,1,7,1,111.005,50
675713775,2021,1,0,1,1,7,1,111.005,50
676752883,2018,1,0,2,6,8,1,17.408,90
676752883,2020,1,0,1,6,8,1,17.408,90
676752883,2021,2,0,5,6,8,1,17.408,90
676752885,2020,1,0,5,6,7,1,88.014,90
677009613,2020,1,0,1,1,2,1,10.143,50
677009651,2019,2,0,5,1,3,1,56.105,50
677009655,2021,1,0,1,1,3,1,13.604,50
677017548,2018,1,2,4,5,3,1,1249.7619999999995,90
677023795,2019,1,0,1,5,7,2,101.536,90
677043641,2018,1,0,1,5,8,1,76.298,90
677067365,2016,1,0,2,1,1,1,5.731,50
677067365,2021,1,0,2,1,1,1,5.731,50
677067366,2016,1,0,1,1,7,1,57.244,50
677070406,2016,1,0,1,1,3,1,48.398,50
677070415,2016,1,0,2,5,7,1,8.512,90
677070423,2020,1,0,1,1,1,1,6.12,50
677071735,2016,1,0,1,1,1,1,70.0,50
677071735,2020,2,0,4,1,1,1,70.0,50
677250984,2016,1,0,2,5,1,1,123.967,90
677250984,2018,1,0,1,5,1,1,123.967,90
677492351,2017,1,0,1,6,7,1,25.594,90
677492352,2017,1,0,1,6,4,1,13.493,90
677965199,2019,1,0,1,5,5,1,474.794,90
678494464,2017,1,0,1,1,7,1,682.1269999999998,50
678498249,2019,1,0,1,1,3,1,41.581,50
678498253,2019,2,0,6,5,1,1,304.091,90
678498256,2018,1,0,2,5,8,2,32.546,90
678512907,2016,2,0,4,1,3,1,71.436,50
678512907,2017,1,0,1,1,3,1,71.436,50
678706390,2016,2,0,2,1,7,1,70.455,50
678706390,2017,2,0,3,1,7,1,70.455,50
678706390,2018,1,0,2,1,7,1,70.455,50
678706390,2020,4,0,4,1,7,1,70.455,50
678706390,2021,1,0,1,1,7,1,70.455,50
680332622,2016,1,0,1,1,1,1,3.99,50
680332622,2020,1,0,1,1,1,1,3.99,50
680346402,2016,1,0,1,5,3,2,9.503,90
680346405,2018,1,0,3,5,3,1,19.1,90
680538766,2019,1,1,0,1,4,1,86.23,50
680538771,2016,1,0,1,1,1,1,46.661,50
680762812,2018,1,0,4,1,3,1,446.2,50
680762812,2020,1,0,1,1,3,1,446.2,50
680985939,2021,1,0,1,5,7,1,124.151,90
680985952,2016,2,0,4,1,1,1,58.705,50
680985952,2019,1,0,1,1,1,1,58.705,50
681232438,2021,1,0,3,1,3,1,56.922,50
681232440,2017,1,0,2,1,1,1,48.28,50
681237495,2016,1,0,2,4,8,1,28.448,90
681237495,2019,1,0,1,4,8,1,28.448,90
681237495,2020,1,0,2,4,8,1,28.448,90
681238617,2021,1,0,1,1,1,1,25.051,50
681584864,2020,2,0,9,1,1,1,50.826,50
681584864,2021,2,0,4,1,1,1,50.826,50
681587780,2020,1,0,5,1,3,1,41.582,50
681626638,2017,1,0,6,6,7,1,21.529,90
681626638,2020,1,0,3,6,7,1,21.529,90
681684401,2021,1,0,1,1,1,1,23.354,50
681926364,2018,1,0,1,1,1,1,12.99,50
681926364,2019,1,0,2,1,1,1,12.99,50
681926364,2020,1,0,3,1,1,1,12.99,50
681926364,2021,2,0,4,1,1,1,12.99,50
681945720,2021,3,1,2,1,1,1,11.532,50
681990610,2016,2,0,2,1,7,1,49.035,50
681990610,2018,1,0,2,1,7,1,49.035,50
681990610,2019,2,0,5,1,7,1,49.035,50
681990611,2019,1,0,1,1,1,1,41.817,50
682050720,2019,1,0,1,4,7,1,81.033,90
682125091,2019,1,0,1,4,7,1,166.01700000000002,90
682209213,2018,1,0,4,1,7,1,72.977,50
682209214,2019,1,0,6,2,7,1,19.565,50
682209215,2016,1,0,1,5,7,1,20.32,90
682209218,2019,1,0,1,2,2,1,5.541,50
682264982,2017,1,0,1,1,7,1,126.02,50
682264986,2018,1,0,2,1,7,1,138.07,50
682264987,2017,1,0,1,1,1,1,14.752,50
682270670,2018,1,0,1,1,3,2,19.042,50
682271459,2019,1,0,1,1,7,1,16.284,50
682271459,2021,1,0,3,1,7,1,16.284,50
682278487,2019,1,0,2,1,7,1,39.684,50
682707456,2016,4,1,11,1,1,1,10.342,50
682707456,2017,4,0,8,1,1,1,10.342,50
682707456,2018,6,0,11,1,1,1,10.342,50
682707456,2019,5,0,7,1,1,1,10.342,50
682707456,2020,1,0,2,1,1,1,10.342,50
682707456,2021,1,0,1,1,1,1,10.342,50
682707457,2016,1,0,2,1,7,1,63.09,50
682707457,2017,3,0,3,1,7,1,63.09,50
682707457,2018,3,0,3,1,7,1,63.09,50
682707457,2019,2,0,2,1,7,1,63.09,50
682707457,2020,1,0,1,1,7,1,63.09,50
682707457,2021,2,0,6,1,7,1,63.09,50
682776959,2017,1,0,2,5,7,1,596.692,90
682776981,2016,1,0,2,8,7,1,701.683,90
682777056,2020,1,0,1,6,7,1,641.2849999999999,90
683075086,2019,2,0,5,1,3,1,118.483,50
683082480,2020,1,0,1,6,7,1,801.6229999999999,90
683775225,2016,1,0,3,1,7,1,36.646,50
